112.677679208      37.719856286       3.09	1.540759	0.000000  1592479269.2568
112.677679244      37.719857439       3.09	1.543098	0.000000  1592479269.3573
112.677679281      37.719858583       3.09	1.544180	0.000000  1592479269.4572
112.677679315      37.719859735       3.09	1.545681	0.000000  1592479269.5571
112.677679345      37.719860909       3.09	1.547287	0.000000  1592479269.6578
112.677679372      37.719862058       3.09	1.548037	0.000000  1592479269.7574
112.677679402      37.719863180       3.09	1.548072	0.000000  1592479269.8582
112.677679438      37.719864304       3.09	1.545559	0.000000  1592479269.9575
112.677679468      37.719865436       3.09	1.545315	0.000000  1592479270.0568
112.677679497      37.719866557       3.09	1.545140	0.000000  1592479270.1579
112.677680299      37.719868122       3.09	1.544215	0.000000  1592479270.2570
112.677680329      37.719869293       3.09	1.543883	0.000000  1592479270.3579
112.677680362      37.719870474       3.09	1.543115	0.000000  1592479270.4568
112.677680395      37.719871652       3.09	1.543115	0.000000  1592479270.5568
112.677680428      37.719872827       3.09	1.542766	0.000000  1592479270.6624
112.677680462      37.719874002       3.09	1.542679	0.000000  1592479270.7573
112.677680499      37.719875174       3.09	1.541737	0.000000  1592479270.8572
112.677680533      37.719876344       3.09	1.541527	0.000000  1592479270.9580
112.677680567      37.719877514       3.09	1.540881	0.000000  1592479271.0572
112.677680604      37.719878677       3.09	1.539817	0.000000  1592479271.1568
112.677681540      37.719879564       3.09	1.538490	0.000000  1592479271.2569
112.677681574      37.719880720       3.09	1.538351	0.000000  1592479271.3609
112.677681613      37.719881877       3.09	1.536815	0.000000  1592479271.4575
112.677681648      37.719883022       3.09	1.536675	0.000000  1592479271.5570
112.677681683      37.719884162       3.09	1.536797	0.000000  1592479271.6567
112.677681725      37.719885315       3.09	1.536012	0.000000  1592479271.7569
112.677681761      37.719886471       3.09	1.535977	0.000000  1592479271.8584
112.677681793      37.719887619       3.09	1.537391	0.000000  1592479271.9574
112.677681825      37.719888767       3.09	1.537897	0.000000  1592479272.0571
112.677681864      37.719889929       3.09	1.536902	0.000000  1592479272.1569
112.677682578      37.719891379       3.09	1.536378	0.000000  1592479272.2581
112.677682607      37.719892550       3.09	1.536169	0.000000  1592479272.3583
112.677682631      37.719893716       3.09	1.537775	0.000000  1592479272.4567
112.677682662      37.719894887       3.09	1.537426	0.000000  1592479272.5647
112.677682687      37.719896054       3.09	1.537495	0.000000  1592479272.6573
112.677682708      37.719897215       3.09	1.538717	0.000000  1592479272.7572
112.677682723      37.719898386       3.09	1.542312	0.000000  1592479272.8584
112.677682745      37.719899573       3.09	1.542400	0.000000  1592479272.9571
112.677682769      37.719900765       3.09	1.542976	0.000000  1592479273.0575
112.677682787      37.719901950       3.09	1.544145	0.000000  1592479273.1567
112.677683833      37.719903112       3.09	1.545576	0.000000  1592479273.2580
112.677683872      37.719904294       3.09	1.545576	0.000000  1592479273.3572
112.677683909      37.719905478       3.09	1.546693	0.000000  1592479273.4577
112.677683942      37.719906677       3.09	1.548700	0.000000  1592479273.5571
112.677683969      37.719907884       3.09	1.551249	0.000000  1592479273.6568
112.677683991      37.719909094       3.09	1.553570	0.000000  1592479273.7573
112.677684004      37.719910305       3.09	1.556781	0.000000  1592479273.8575
112.677684015      37.719911516       3.09	1.560569	0.000000  1592479273.9568
112.677684019      37.719912729       3.09	1.563449	0.000000  1592479274.0569
112.677684016      37.719913934       3.09	1.566363	0.000000  1592479274.1570
112.677684651      37.719914603       3.09	1.569557	0.000000  1592479274.2573
112.677684635      37.719915783       3.09	1.571285	0.000000  1592479274.3581
112.677684616      37.719916965       3.09	1.572769	0.000000  1592479274.4570
112.677684590      37.719918132       3.09	1.575613	0.000000  1592479274.5575
112.677684560      37.719919299       3.09	1.578546	0.000000  1592479274.6568
112.677684530      37.719920484       3.09	1.579925	0.000000  1592479274.7574
112.677684497      37.719921674       3.09	1.581513	0.000000  1592479274.8572
112.677684469      37.719922843       3.09	1.581286	0.000000  1592479274.9574
112.677684429      37.719924008       3.09	1.583607	0.000000  1592479275.0569
112.677684397      37.719925165       3.09	1.582385	0.000000  1592479275.1576
112.677685099      37.719926314       3.09	1.580553	0.000000  1592479275.2581
112.677685054      37.719927455       3.09	1.580378	0.000000  1592479275.3601
112.677685010      37.719928588       3.09	1.579925	0.000000  1592479275.4581
112.677684967      37.719929733       3.09	1.577952	0.000000  1592479275.5571
112.677684926      37.719930886       3.09	1.575980	0.000000  1592479275.6577
112.677684888      37.719932028       3.09	1.573850	0.000000  1592479275.7578
112.677684853      37.719933176       3.09	1.572192	0.000000  1592479275.8608
112.677684820      37.719934331       3.09	1.569854	0.000000  1592479275.9584
112.677684791      37.719935478       3.09	1.567341	0.000000  1592479276.0574
112.677684760      37.719936633       3.09	1.566014	0.000000  1592479276.1570
112.677685518      37.719937189       3.09	1.564915	0.000000  1592479276.2569
112.677685489      37.719938327       3.09	1.563431	0.000000  1592479276.3571
112.677685462      37.719939464       3.09	1.561860	0.000000  1592479276.4569
112.677685434      37.719940605       3.09	1.560796	0.000000  1592479276.5574
112.677685402      37.719941751       3.09	1.560481	0.000000  1592479276.6569
112.677685372      37.719942897       3.09	1.559661	0.000000  1592479276.7584
112.677685337      37.719944037       3.09	1.559871	0.000000  1592479276.8583
112.677685300      37.719945178       3.09	1.560237	0.000000  1592479276.9570
112.677685261      37.719946317       3.09	1.558963	0.000000  1592479277.0570
112.677685220      37.719947459       3.09	1.560534	0.000000  1592479277.1587
112.677686003      37.719948866       3.09	1.561424	0.000000  1592479277.2569
112.677685962      37.719950040       3.09	1.561529	0.000000  1592479277.3569
112.677685920      37.719951211       3.09	1.562105	0.000000  1592479277.4599
112.677685876      37.719952382       3.09	1.562157	0.000000  1592479277.5600
112.677685831      37.719953544       3.09	1.562698	0.000000  1592479277.6568
112.677685784      37.719954708       3.09	1.563204	0.000000  1592479277.7566
112.677685741      37.719955873       3.09	1.562820	0.000000  1592479277.8572
112.677685690      37.719957040       3.09	1.563990	0.000000  1592479277.9567
112.677685635      37.719958203       3.09	1.565560	0.000000  1592479278.0568
112.677685584      37.719959359       3.09	1.565246	0.000000  1592479278.1583
112.677686357      37.719960127       3.09	1.564810	0.000000  1592479278.2567
112.677686306      37.719961288       3.09	1.565264	0.000000  1592479278.3567
112.677686253      37.719962452       3.09	1.565211	0.000000  1592479278.4568
112.677686198      37.719963617       3.09	1.565525	0.000000  1592479278.5567
112.677686140      37.719964778       3.09	1.565787	0.000000  1592479278.6594
112.677686079      37.719965939       3.09	1.565909	0.000000  1592479278.7567
112.677686011      37.719967104       3.09	1.565892	0.000000  1592479278.8569
112.677685944      37.719968274       3.09	1.565944	0.000000  1592479278.9576
112.677685879      37.719969434       3.09	1.565438	0.000000  1592479279.0576
112.677685807      37.719970586       3.09	1.566171	0.000000  1592479279.1566
112.677687050      37.719971192       3.09	1.567131	0.000000  1592479279.2567
112.677687016      37.719972343       3.09	1.567864	0.000000  1592479279.3572
112.677686980      37.719973489       3.09	1.568248	0.000000  1592479279.4584
112.677686944      37.719974620       3.09	1.568859	0.000000  1592479279.5580
112.677686910      37.719975767       3.09	1.568754	0.000000  1592479279.6568
112.677686874      37.719976916       3.09	1.569191	0.000000  1592479279.7574
112.677686835      37.719978051       3.09	1.570203	0.000000  1592479279.8576
112.677686793      37.719979181       3.09	1.571128	0.000000  1592479279.9566
112.677686749      37.719980318       3.09	1.571774	0.000000  1592479280.0568
112.677686703      37.719981460       3.09	1.572018	0.000000  1592479280.1568
112.677687766      37.719982038       3.09	1.572908	0.000000  1592479280.2574
112.677687730      37.719983163       3.09	1.575265	0.000000  1592479280.3576
112.677687694      37.719984288       3.09	1.576713	0.000000  1592479280.4572
112.677687655      37.719985411       3.09	1.577062	0.000000  1592479280.5568
112.677687610      37.719986534       3.09	1.578982	0.000000  1592479280.6568
112.677687568      37.719987656       3.09	1.581111	0.000000  1592479280.7585
112.677687525      37.719988780       3.09	1.581338	0.000000  1592479280.8575
112.677687479      37.719989910       3.09	1.581600	0.000000  1592479280.9571
112.677687434      37.719991039       3.09	1.581408	0.000000  1592479281.0576
112.677687385      37.719992170       3.09	1.582194	0.000000  1592479281.1566
112.677688252      37.719993342       3.09	1.583537	0.000000  1592479281.2567
112.677688208      37.719994486       3.09	1.583886	0.000000  1592479281.3574
112.677688162      37.719995642       3.09	1.584986	0.000000  1592479281.4577
112.677688110      37.719996800       3.09	1.586207	0.000000  1592479281.5569
112.677688062      37.719997951       3.09	1.587098	0.000000  1592479281.6585
112.677688011      37.719999084       3.09	1.587953	0.000000  1592479281.7568
112.677687954      37.720000216       3.09	1.589576	0.000000  1592479281.8586
112.677687898      37.720001358       3.09	1.589820	0.000000  1592479281.9575
112.677687836      37.720002492       3.09	1.590658	0.000000  1592479282.0573
112.677687769      37.720003612       3.09	1.592595	0.000000  1592479282.1573
112.677688488      37.720004387       3.09	1.594585	0.000000  1592479282.2568
112.677688421      37.720005515       3.09	1.594096	0.000000  1592479282.3568
112.677688347      37.720006637       3.09	1.595039	0.000000  1592479282.4569
112.677688285      37.720007748       3.09	1.596558	0.000000  1592479282.5571
112.677688220      37.720008859       3.09	1.596697	0.000000  1592479282.6569
112.677688153      37.720009979       3.09	1.596138	0.000000  1592479282.7581
112.677688090      37.720011092       3.09	1.595650	0.000000  1592479282.8574
112.677688022      37.720012195       3.09	1.595510	0.000000  1592479282.9569
112.677687955      37.720013300       3.09	1.595388	0.000000  1592479283.0577
112.677687891      37.720014412       3.09	1.593451	0.000000  1592479283.1575
112.677688508      37.720015342       3.09	1.593102	0.000000  1592479283.2576
112.677688436      37.720016444       3.09	1.593869	0.000000  1592479283.3568
112.677688365      37.720017548       3.09	1.593381	0.000000  1592479283.4572
112.677688298      37.720018662       3.09	1.592054	0.000000  1592479283.5567
112.677688228      37.720019776       3.09	1.590885	0.000000  1592479283.6573
112.677688162      37.720020884       3.09	1.589140	0.000000  1592479283.7566
112.677688094      37.720021989       3.09	1.587412	0.000000  1592479283.8566
112.677688029      37.720023090       3.09	1.585300	0.000000  1592479283.9571
112.677687965      37.720024184       3.09	1.581914	0.000000  1592479284.0596
112.677687904      37.720025279       3.09	1.579628	0.000000  1592479284.1570
112.677689021      37.720026510       3.09	1.578301	0.000000  1592479284.2569
112.677688995      37.720027620       3.09	1.577079	0.000000  1592479284.3574
112.677688970      37.720028732       3.09	1.575142	0.000000  1592479284.4569
112.677688945      37.720029845       3.09	1.574130	0.000000  1592479284.5582
112.677688923      37.720030963       3.09	1.573065	0.000000  1592479284.6571
112.677688904      37.720032073       3.09	1.571704	0.000000  1592479284.7570
112.677688886      37.720033182       3.09	1.570727	0.000000  1592479284.8570
112.677688870      37.720034297       3.09	1.569138	0.000000  1592479284.9580
112.677688854      37.720035413       3.09	1.568056	0.000000  1592479285.0571
112.677688839      37.720036525       3.09	1.567655	0.000000  1592479285.1572
112.677689433      37.720037457       3.09	1.567742	0.000000  1592479285.2567
112.677689413      37.720038568       3.09	1.568196	0.000000  1592479285.3566
112.677689395      37.720039685       3.09	1.567655	0.000000  1592479285.4571
112.677689375      37.720040789       3.09	1.566904	0.000000  1592479285.5570
112.677689350      37.720041886       3.09	1.568004	0.000000  1592479285.6567
112.677689325      37.720042992       3.09	1.567655	0.000000  1592479285.7578
112.677689300      37.720044089       3.09	1.566765	0.000000  1592479285.8569
112.677689272      37.720045174       3.09	1.567061	0.000000  1592479285.9568
112.677689241      37.720046258       3.09	1.568405	0.000000  1592479286.0579
112.677689211      37.720047367       3.09	1.567410	0.000000  1592479286.1572
112.677689371      37.720048725       3.09	1.566957	0.000000  1592479286.2584
112.677689334      37.720049836       3.09	1.566503	0.000000  1592479286.3583
112.677689291      37.720050955       3.09	1.567341	0.000000  1592479286.4584
112.677689249      37.720052077       3.09	1.567480	0.000000  1592479286.5568
112.677689210      37.720053185       3.09	1.565648	0.000000  1592479286.6570
112.677689172      37.720054289       3.09	1.564251	0.000000  1592479286.7570
112.677689129      37.720055403       3.09	1.565560	0.000000  1592479286.8570
112.677689090      37.720056518       3.09	1.564635	0.000000  1592479286.9567
112.677689055      37.720057616       3.09	1.563030	0.000000  1592479287.0568
112.677689018      37.720058720       3.09	1.562855	0.000000  1592479287.1576
112.677688827      37.720059988       3.09	1.563309	0.000000  1592479287.2566
112.677688782      37.720061099       3.09	1.563239	0.000000  1592479287.3571
112.677688731      37.720062207       3.09	1.564949	0.000000  1592479287.4571
112.677688679      37.720063334       3.09	1.566503	0.000000  1592479287.5573
112.677688624      37.720064473       3.09	1.568789	0.000000  1592479287.6575
112.677688563      37.720065594       3.09	1.570761	0.000000  1592479287.7569
112.677688500      37.720066713       3.09	1.573048	0.000000  1592479287.8575
112.677688434      37.720067841       3.09	1.574077	0.000000  1592479287.9586
112.677688368      37.720068969       3.09	1.574881	0.000000  1592479288.0568
112.677688299      37.720070087       3.09	1.575334	0.000000  1592479288.1581
112.677687960      37.720071223       3.09	1.576155	0.000000  1592479288.2578
112.677687890      37.720072327       3.09	1.576119	0.000000  1592479288.3583
112.677687818      37.720073431       3.09	1.575753	0.000000  1592479288.4567
112.677687740      37.720074533       3.09	1.577481	0.000000  1592479288.5571
112.677687657      37.720075628       3.09	1.579593	0.000000  1592479288.6567
112.677687577      37.720076728       3.09	1.580116	0.000000  1592479288.7570
112.677687496      37.720077835       3.09	1.579959	0.000000  1592479288.8577
112.677687414      37.720078938       3.09	1.580483	0.000000  1592479288.9578
112.677687330      37.720080043       3.09	1.580518	0.000000  1592479289.0577
112.677687243      37.720081156       3.09	1.580605	0.000000  1592479289.1569
112.677686706      37.720082574       3.09	1.580954	0.000000  1592479289.2566
112.677686618      37.720083695       3.09	1.580745	0.000000  1592479289.3586
112.677686529      37.720084816       3.09	1.580884	0.000000  1592479289.4575
112.677686440      37.720085940       3.09	1.581111	0.000000  1592479289.5593
112.677686349      37.720087065       3.09	1.581635	0.000000  1592479289.6569
112.677686257      37.720088185       3.09	1.582333	0.000000  1592479289.7571
112.677686164      37.720089297       3.09	1.582053	0.000000  1592479289.8588
112.677686075      37.720090400       3.09	1.581233	0.000000  1592479289.9599
112.677685980      37.720091498       3.09	1.581740	0.000000  1592479290.0572
112.677685890      37.720092597       3.09	1.580762	0.000000  1592479290.1585
112.677686990      37.720093850       3.09	1.579785	0.000000  1592479290.2568
112.677686933      37.720094976       3.09	1.579575	0.000000  1592479290.3574
112.677686877      37.720096097       3.09	1.580151	0.000000  1592479290.4576
112.677686822      37.720097218       3.09	1.580221	0.000000  1592479290.5570
112.677686767      37.720098347       3.09	1.580553	0.000000  1592479290.6572
112.677686712      37.720099475       3.09	1.579907	0.000000  1592479290.7579
112.677686654      37.720100599       3.09	1.580134	0.000000  1592479290.8573
112.677686593      37.720101719       3.09	1.581006	0.000000  1592479290.9573
112.677686537      37.720102844       3.09	1.581129	0.000000  1592479291.0571
112.677686478      37.720103960       3.09	1.581006	0.000000  1592479291.1642
112.677687618      37.720105118       3.09	1.580762	0.000000  1592479291.2573
112.677687596      37.720106207       3.09	1.579802	0.000000  1592479291.3587
112.677687576      37.720107307       3.09	1.578214	0.000000  1592479291.4576
112.677687559      37.720108404       3.09	1.576503	0.000000  1592479291.5576
112.677687544      37.720109503       3.09	1.574496	0.000000  1592479291.6595
112.677687527      37.720110616       3.09	1.573414	0.000000  1592479291.7574
112.677687505      37.720111729       3.09	1.572297	0.000000  1592479291.8570
112.677687493      37.720112834       3.09	1.569452	0.000000  1592479291.9579
112.677687490      37.720113927       3.09	1.565805	0.000000  1592479292.0587
112.677687483      37.720115028       3.09	1.564426	0.000000  1592479292.1581
112.677688499      37.720116088       3.09	1.561529	0.000000  1592479292.2580
112.677688518      37.720117164       3.09	1.557898	0.000000  1592479292.3570
112.677688544      37.720118244       3.09	1.555001	0.000000  1592479292.4568
112.677688569      37.720119338       3.09	1.553308	0.000000  1592479292.5579
112.677688599      37.720120431       3.09	1.550673	0.000000  1592479292.6574
112.677688634      37.720121503       3.09	1.548020	0.000000  1592479292.7574
112.677688671      37.720122581       3.09	1.546850	0.000000  1592479292.8569
112.677688703      37.720123686       3.09	1.547461	0.000000  1592479292.9568
112.677688736      37.720124791       3.09	1.548177	0.000000  1592479293.0573
112.677688763      37.720125901       3.09	1.550271	0.000000  1592479293.1575
112.677689414      37.720127575       3.09	1.551545	0.000000  1592479293.2576
112.677689444      37.720128718       3.09	1.551475	0.000000  1592479293.3567
112.677689475      37.720129852       3.09	1.551301	0.000000  1592479293.4572
112.677689500      37.720130972       3.09	1.552540	0.000000  1592479293.5578
112.677689525      37.720132081       3.09	1.551842	0.000000  1592479293.6583
112.677689553      37.720133191       3.09	1.550254	0.000000  1592479293.7567
112.677689575      37.720134304       3.09	1.550708	0.000000  1592479293.8584
112.677689593      37.720135422       3.09	1.552366	0.000000  1592479293.9569
112.677689612      37.720136545       3.09	1.552662	0.000000  1592479294.0575
112.677689637      37.720137670       3.09	1.551441	0.000000  1592479294.1581
112.677690665      37.720139355       3.09	1.551894	0.000000  1592479294.2570
112.677690710      37.720140511       3.09	1.551214	0.000000  1592479294.3572
112.677690756      37.720141656       3.09	1.550585	0.000000  1592479294.4569
112.677690803      37.720142795       3.09	1.549503	0.000000  1592479294.5567
112.677690851      37.720143927       3.09	1.548543	0.000000  1592479294.6568
112.677690901      37.720145058       3.09	1.547147	0.000000  1592479294.7567
112.677690950      37.720146189       3.09	1.545890	0.000000  1592479294.8567
112.677690997      37.720147324       3.09	1.545472	0.000000  1592479294.9572
112.677691044      37.720148468       3.09	1.545297	0.000000  1592479295.0569
112.677691084      37.720149615       3.09	1.545768	0.000000  1592479295.1570
112.677692089      37.720150484       3.09	1.545821	0.000000  1592479295.2571
112.677692147      37.720151612       3.09	1.547077	0.000000  1592479295.3615
112.677692205      37.720152730       3.09	1.547985	0.000000  1592479295.4601
112.677692268      37.720153862       3.09	1.547671	0.000000  1592479295.5573
112.677692323      37.720155006       3.09	1.549329	0.000000  1592479295.6570
112.677692373      37.720156150       3.09	1.552767	0.000000  1592479295.7592
112.677692420      37.720157294       3.09	1.555978	0.000000  1592479295.8573
112.677692465      37.720158450       3.09	1.558055	0.000000  1592479295.9588
112.677692504      37.720159622       3.09	1.561162	0.000000  1592479296.0568
112.677692540      37.720160791       3.09	1.564635	0.000000  1592479296.1569
112.677692914      37.720162614       3.09	1.572664	0.000000  1592479296.2566
112.677692912      37.720163822       3.09	1.578720	0.000000  1592479296.3573
112.677692906      37.720165035       3.09	1.581199	0.000000  1592479296.4568
112.677692886      37.720166224       3.09	1.587360	0.000000  1592479296.5573
112.677692854      37.720167394       3.09	1.593399	0.000000  1592479296.6567
112.677692823      37.720168582       3.09	1.596296	0.000000  1592479296.7583
112.677692780      37.720169782       3.09	1.598443	0.000000  1592479296.8628
112.677692737      37.720170970       3.09	1.600467	0.000000  1592479296.9571
112.677692690      37.720172138       3.09	1.600956	0.000000  1592479297.0590
112.677692647      37.720173291       3.09	1.598372	0.000000  1592479297.1569
112.677693045      37.720174515       3.09	1.592526	0.000000  1592479297.2568
112.677693009      37.720175623       3.09	1.587517	0.000000  1592479297.3569
112.677692973      37.720176740       3.09	1.584619	0.000000  1592479297.4568
112.677692932      37.720177875       3.09	1.583816	0.000000  1592479297.5568
112.677692896      37.720179011       3.09	1.581635	0.000000  1592479297.6575
112.677692860      37.720180153       3.09	1.580692	0.000000  1592479297.7572
112.677692818      37.720181317       3.09	1.581181	0.000000  1592479297.8574
112.677692779      37.720182477       3.09	1.580378	0.000000  1592479297.9569
112.677692744      37.720183616       3.09	1.578615	0.000000  1592479298.0575
112.677692721      37.720184755       3.09	1.575893	0.000000  1592479298.1567
112.677693454      37.720185701       3.09	1.574531	0.000000  1592479298.2568
112.677693432      37.720186822       3.09	1.572385	0.000000  1592479298.3570
112.677693416      37.720187937       3.09	1.569522	0.000000  1592479298.4585
112.677693401      37.720189058       3.09	1.567096	0.000000  1592479298.5586
112.677693387      37.720190173       3.09	1.563885	0.000000  1592479298.6570
112.677693383      37.720191268       3.09	1.558282	0.000000  1592479298.7569
112.677693382      37.720192366       3.09	1.553692	0.000000  1592479298.8566
112.677693382      37.720193486       3.09	1.551947	0.000000  1592479298.9577
112.677693383      37.720194618       3.09	1.549486	0.000000  1592479299.0567
112.677693392      37.720195736       3.09	1.545716	0.000000  1592479299.1586
112.677694465      37.720196769       3.09	1.546554	0.000000  1592479299.2570
112.677694490      37.720197928       3.09	1.548282	0.000000  1592479299.3586
112.677694515      37.720199114       3.09	1.550009	0.000000  1592479299.4572
112.677694536      37.720200305       3.09	1.552052	0.000000  1592479299.5569
112.677694557      37.720201491       3.09	1.553570	0.000000  1592479299.6576
112.677694574      37.720202677       3.09	1.555211	0.000000  1592479299.7570
112.677694588      37.720203863       3.09	1.556834	0.000000  1592479299.8567
112.677694600      37.720205037       3.09	1.558143	0.000000  1592479299.9574
112.677694606      37.720206207       3.09	1.559399	0.000000  1592479300.0649
112.677694612      37.720207376       3.09	1.559556	0.000000  1592479300.1571
112.677695695      37.720208480       3.09	1.559260	0.000000  1592479300.2571
112.677695723      37.720209610       3.09	1.559364	0.000000  1592479300.3573
112.677695752      37.720210745       3.09	1.558876	0.000000  1592479300.4574
112.677695778      37.720211882       3.09	1.558736	0.000000  1592479300.5574
112.677695803      37.720213007       3.09	1.558719	0.000000  1592479300.6573
112.677695830      37.720214133       3.09	1.558230	0.000000  1592479300.7587
112.677695854      37.720215273       3.09	1.558631	0.000000  1592479300.8571
112.677695876      37.720216410       3.09	1.559434	0.000000  1592479300.9583
112.677695895      37.720217545       3.09	1.560010	0.000000  1592479301.0584
112.677695917      37.720218685       3.09	1.559853	0.000000  1592479301.1576
112.677696611      37.720219666       3.09	1.560150	0.000000  1592479301.2576
112.677696635      37.720220789       3.09	1.559888	0.000000  1592479301.3586
112.677696655      37.720221909       3.09	1.559818	0.000000  1592479301.4573
112.677696673      37.720223027       3.09	1.560988	0.000000  1592479301.5570
112.677696693      37.720224150       3.09	1.561092	0.000000  1592479301.6573
112.677696709      37.720225265       3.09	1.561546	0.000000  1592479301.7569
112.677696720      37.720226367       3.09	1.563326	0.000000  1592479301.8579
112.677696734      37.720227477       3.09	1.564077	0.000000  1592479301.9569
112.677696746      37.720228603       3.09	1.564600	0.000000  1592479302.0588
112.677696756      37.720229732       3.09	1.564984	0.000000  1592479302.1576
112.677697230      37.720230617       3.09	1.564339	0.000000  1592479302.2577
112.677697229      37.720231709       3.09	1.563501	0.000000  1592479302.3577
112.677697225      37.720232800       3.09	1.563414	0.000000  1592479302.4576
112.677697222      37.720233891       3.09	1.562401	0.000000  1592479302.5569
112.677697218      37.720234982       3.09	1.561790	0.000000  1592479302.6568
112.677697216      37.720236077       3.09	1.561406	0.000000  1592479302.7572
112.677697217      37.720237158       3.09	1.559696	0.000000  1592479302.8567
112.677697216      37.720238223       3.09	1.557462	0.000000  1592479302.9567
112.677697216      37.720239288       3.09	1.556554	0.000000  1592479303.0567
112.677697211      37.720240368       3.09	1.556188	0.000000  1592479303.1566
112.677697702      37.720241888       3.09	1.554111	0.000000  1592479303.2567
112.677697695      37.720242969       3.09	1.551039	0.000000  1592479303.3575
112.677697694      37.720244055       3.09	1.549049	0.000000  1592479303.4572
112.677697685      37.720245164       3.09	1.547618	0.000000  1592479303.5571
112.677697682      37.720246275       3.09	1.546397	0.000000  1592479303.6575
112.677697685      37.720247368       3.09	1.545437	0.000000  1592479303.7571
112.677697688      37.720248469       3.09	1.544215	0.000000  1592479303.8572
112.677697693      37.720249580       3.09	1.543307	0.000000  1592479303.9572
112.677697697      37.720250693       3.09	1.542365	0.000000  1592479304.0574
112.677697704      37.720251795       3.09	1.541126	0.000000  1592479304.1596
112.677698674      37.720253144       3.09	1.542190	0.000000  1592479304.2568
112.677698706      37.720254259       3.09	1.541475	0.000000  1592479304.3571
112.677698734      37.720255351       3.09	1.541021	0.000000  1592479304.4584
112.677698763      37.720256444       3.09	1.541073	0.000000  1592479304.5569
112.677698792      37.720257566       3.09	1.540881	0.000000  1592479304.6567
112.677698823      37.720258723       3.09	1.541405	0.000000  1592479304.7570
112.677698847      37.720259870       3.09	1.543395	0.000000  1592479304.8569
112.677698878      37.720260999       3.09	1.542208	0.000000  1592479304.9587
112.677698902      37.720262125       3.09	1.543534	0.000000  1592479305.0569
112.677698922      37.720263246       3.09	1.543918	0.000000  1592479305.1583
112.677699942      37.720264224       3.09	1.543691	0.000000  1592479305.2569
112.677699991      37.720265330       3.09	1.543081	0.000000  1592479305.3574
112.677700036      37.720266450       3.09	1.543412	0.000000  1592479305.4603
112.677700080      37.720267552       3.09	1.543290	0.000000  1592479305.5580
112.677700126      37.720268654       3.09	1.543028	0.000000  1592479305.6570
112.677700167      37.720269770       3.09	1.543307	0.000000  1592479305.7573
112.677700206      37.720270897       3.09	1.543587	0.000000  1592479305.8569
112.677700243      37.720272009       3.09	1.544093	0.000000  1592479305.9579
112.677700281      37.720273118       3.09	1.544529	0.000000  1592479306.0575
112.677700321      37.720274242       3.09	1.544459	0.000000  1592479306.1601
112.677701231      37.720275621       3.09	1.545175	0.000000  1592479306.2570
112.677701283      37.720276740       3.09	1.546431	0.000000  1592479306.3570
112.677701335      37.720277849       3.09	1.546519	0.000000  1592479306.4566
112.677701388      37.720278967       3.09	1.546728	0.000000  1592479306.5572
112.677701439      37.720280091       3.09	1.546868	0.000000  1592479306.6571
112.677701492      37.720281201       3.09	1.546187	0.000000  1592479306.7573
112.677701539      37.720282310       3.09	1.547863	0.000000  1592479306.8568
112.677701591      37.720283430       3.09	1.547828	0.000000  1592479306.9591
112.677701639      37.720284545       3.09	1.547933	0.000000  1592479307.0572
112.677701682      37.720285652       3.09	1.549137	0.000000  1592479307.1572
112.677702601      37.720287195       3.09	1.549992	0.000000  1592479307.2571
112.677702667      37.720288331       3.09	1.549887	0.000000  1592479307.3567
112.677702729      37.720289473       3.09	1.550114	0.000000  1592479307.4603
112.677702793      37.720290609       3.09	1.549782	0.000000  1592479307.5569
112.677702854      37.720291745       3.09	1.550324	0.000000  1592479307.6576
112.677702917      37.720292886       3.09	1.550603	0.000000  1592479307.7567
112.677702982      37.720294032       3.09	1.550359	0.000000  1592479307.8575
112.677703044      37.720295182       3.09	1.550690	0.000000  1592479307.9570
112.677703105      37.720296336       3.09	1.551563	0.000000  1592479308.0568
112.677703166      37.720297490       3.09	1.552156	0.000000  1592479308.1582
112.677703319      37.720298308       3.09	1.552121	0.000000  1592479308.2571
112.677703372      37.720299431       3.09	1.553256	0.000000  1592479308.3576
112.677703422      37.720300554       3.09	1.553867	0.000000  1592479308.4577
112.677703471      37.720301666       3.09	1.554425	0.000000  1592479308.5573
112.677703519      37.720302771       3.09	1.555472	0.000000  1592479308.6580
112.677703571      37.720303892       3.09	1.555368	0.000000  1592479308.7579
112.677703619      37.720305019       3.09	1.556031	0.000000  1592479308.8581
112.677703662      37.720306136       3.09	1.557811	0.000000  1592479308.9575
112.677703704      37.720307246       3.09	1.558876	0.000000  1592479309.0583
112.677703750      37.720308360       3.09	1.558911	0.000000  1592479309.1570
112.677704609      37.720309764       3.09	1.559347	0.000000  1592479309.2573
112.677704667      37.720310888       3.09	1.559277	0.000000  1592479309.3580
112.677704719      37.720312001       3.09	1.561022	0.000000  1592479309.4569
112.677704776      37.720313115       3.09	1.560446	0.000000  1592479309.5566
112.677704832      37.720314228       3.09	1.559818	0.000000  1592479309.6571
112.677704886      37.720315332       3.09	1.560743	0.000000  1592479309.7602
112.677704933      37.720316436       3.09	1.562942	0.000000  1592479309.8568
112.677704986      37.720317560       3.09	1.562960	0.000000  1592479309.9568
112.677705038      37.720318693       3.09	1.563204	0.000000  1592479310.0569
112.677705091      37.720319819       3.09	1.563588	0.000000  1592479310.1569
112.677704921      37.720320649       3.09	1.564286	0.000000  1592479310.2567
