112.679300664      37.721023801       1.56	0.046373	0.102948  1592805802.7910
112.679301729      37.721023852       1.58	0.041294	0.313322  1592805802.8914
112.679302787      37.721023899       1.58	0.036879	0.602025  1592805802.9911
112.679303828      37.721023949       1.47	0.034680	0.017904  1592805803.0923
112.679305340      37.721024348       1.55	0.032323	0.340178  1592805803.1913
112.679306382      37.721024380       1.50	0.029915	0.093997  1592805803.2914
112.679307420      37.721024414       1.56	0.027349	-0.264085  1592805803.3914
112.679308474      37.721024449       1.50	0.027349	0.170088  1592805803.4911
112.679309526      37.721024485       1.50	0.027367	0.170088  1592805803.5916
112.679310557      37.721024520       1.51	0.026372	-0.020142  1592805803.6914
112.679311601      37.721024556       1.50	0.025709	0.465506  1592805803.7912
112.679312664      37.721024591       1.53	0.025482	0.194707  1592805803.8911
112.679313715      37.721024625       1.46	0.024382	-0.089521  1592805803.9921
112.679314762      37.721024651       1.52	0.022026	0.364796  1592805804.0917
112.679315608      37.721025342       1.54	0.023073	-0.020142  1592805804.1924
112.679316652      37.721025378       1.37	0.022131	0.046998  1592805804.2919
112.679317672      37.721025415       1.37	0.020036	0.046998  1592805804.3917
112.679318681      37.721025447       1.41	0.017767	0.031332  1592805804.4911
112.679319713      37.721025484       1.49	0.018151	0.221563  1592805804.5911
112.679320780      37.721025525       1.56	0.019967	-0.123091  1592805804.6909
112.679321864      37.721025564       1.46	0.021520	-0.212611  1592805804.7917
112.679322922      37.721025604       1.51	0.022951	0.152185  1592805804.8919
112.679323961      37.721025643       1.49	0.022497	-0.165613  1592805804.9919
112.679324985      37.721025686       1.49	0.023422	0.221563  1592805805.0913
112.679326336      37.721026240       1.49	0.022323	0.221563  1592805805.1911
112.679327399      37.721026274       1.45	0.021468	0.089520  1592805805.2912
112.679328471      37.721026307       1.45	0.020438	0.176803  1592805805.3912
112.679329513      37.721026338       1.41	0.017750	-0.250657  1592805805.4918
112.679330542      37.721026363       1.46	0.015499	0.089520  1592805805.5911
112.679331587      37.721026398       1.45	0.015289	-0.331226  1592805805.6911
112.679332676      37.721026436       1.48	0.018762	-0.420746  1592805805.7927
